0.0003582596238406663	0.4227805013889532
0.016533057540828233	0.41124224997515
0.03969617550358562	0.36116253976973955
0.06405384631143964	0.2982242948814744
0.07188536450820585	0.2947926965571719
0.08344713821013597	0.3569211297679111
0.0968339379573093	0.6285062436499307
0.10324755538929764	0.8719403004327342
0.10846343308553993	1.1422734215596189
0.11775799966461767	1.443068664594176
0.12420640731952903	1.5332269392419298
0.14162542046090026	1.290031899257834
0.16758981530451117	0.8983266168348258
0.18309563175933813	0.8341295501400336
0.20997253962557066	0.9221526080526659
0.2336014747715872	1.0698154790313978
0.2489131564710194	1.110920677532952
0.28093901732985604	1.0141279794582136
0.3003599289475142	0.951140223947359
